_id,is_publishing,is_subscribe,is_broadcast,resource_type,device_id,user_agent,ip_address,created_at,updated_at,__v,vehicle_latitude,vehicle_longitude,email,first_name,last_name,profile_picture,vehicle_model,vehicle_picture,miles
ObjectId("5b7f3703a345372edc378e5b"),false,false,false,ios,E1A3F82A-515B-4ADC-8898-D2920CAF74E0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,191.130.236.74,""2018-08-23T22:36:51.993Z"",""2018-08-23T22:36:51.993Z"",0,,,,,,,,,
ObjectId("5b7f3871a345372edc378e5c"),false,false,false,ios,9DDE5947-D5DD-4C53-8E84-A87C86EEF5DD,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,98.245.122.68,""2018-08-23T22:42:57.459Z"",""2018-08-23T22:42:57.459Z"",0,,,,,,,,,
ObjectId("5b7f4483a345372edc378e5d"),false,false,false,ios,5BC75176-9F23-4006-A22A-A3A7289F6B3A,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.237.231.90,""2018-08-23T23:34:27.227Z"",""2018-08-23T23:34:27.227Z"",0,,,,,,,,,
ObjectId("5b7f48c1a345372edc378e5e"),false,false,false,ios,271E0C8E-B936-4610-9837-1CBABB24FE6E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,168.0.96.171,""2018-08-23T23:52:33.360Z"",""2018-08-23T23:52:33.360Z"",0,,,,,,,,,
ObjectId("5b7f4ef5a345372edc378e5f"),false,false,false,ios,DEF6CE9D-EC08-48AE-B626-695400586D77,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,49.195.92.164,""2018-08-24T00:19:01.732Z"",""2018-08-24T00:19:01.732Z"",0,,,,,,,,,
ObjectId("5b7f530ca345372edc378e60"),false,false,false,ios,8396E9E8-ACF7-482A-B58C-F66D1FB36FD7,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,181.220.129.215,""2018-08-24T00:36:28.603Z"",""2018-08-24T00:36:28.603Z"",0,,,,,,,,,
ObjectId("5b7f5bd1a345372edc378e61"),false,false,false,ios,3F9C697F-8E6C-43B7-A723-21622982EDA5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.85.27.0,""2018-08-24T01:13:53.201Z"",""2018-08-24T01:13:53.201Z"",0,,,,,,,,,
ObjectId("5b7f75b0a345372edc378e62"),false,false,false,ios,3040CDEA-45C8-4720-94C7-0B8E7EA73376,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,189.97.74.182,""2018-08-24T03:04:16.870Z"",""2018-08-24T03:04:16.870Z"",0,,,,,,,,,
ObjectId("5b7f76d3a345372edc378e63"),false,false,false,ios,AB3D268D-BD96-47F5-88FC-D5514390BA1B,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,71.56.252.253,""2018-08-24T03:09:07.912Z"",""2018-08-24T03:09:07.912Z"",0,,,,,,,,,
ObjectId("5b7f8bda8261df09800ccaed"),false,false,false,web,undefined--fm29a1vkjl7iag6p,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,183.182.87.238,""2018-08-24T04:38:50.740Z"",""2018-08-24T04:38:50.740Z"",0,,,test.viz@gmail.com,test,demo,,,,
ObjectId("5b7f8c0c8261df09800ccaee"),false,false,false,web,undefined--fm29a1vkjl7ibi7t,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.97.155.5,""2018-08-24T04:39:40.026Z"",""2018-08-24T04:39:40.026Z"",0,,,kuldip@fxbytes.com,kuldip,Jain,,,,
ObjectId("5b7f8dd48261df09800ccaef"),false,false,false,ios,F1448E8B-77F0-4B0B-8911-D6F44544CF99,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,172.58.59.181,""2018-08-24T04:47:16.659Z"",""2018-08-24T04:47:16.659Z"",0,,,,,,,,,
ObjectId("5b7f8f0b8261df09800ccaf0"),false,false,false,ios,D3A0F736-E403-40AF-BEBA-7509FC2DD13A,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,67.190.108.186,""2018-08-24T04:52:27.681Z"",""2018-08-24T04:52:27.681Z"",0,,,,,,,,,
ObjectId("5b7f8f8a8261df09800ccaf1"),false,false,false,ios,0AF3CF65-25FD-4C83-ADAE-352D0DD3FAD5,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,183.182.87.238,""2018-08-24T04:54:34.038Z"",""2018-08-24T04:54:34.038Z"",0,,,,,,,,,
ObjectId("5b7f93a68261df09800ccaf2"),false,false,false,ios,699215D0-CE8B-4744-B358-20AFAA652295,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.56.227.190,""2018-08-24T05:12:06.534Z"",""2018-08-24T05:12:06.534Z"",0,,,,,,,,,
ObjectId("5b7f94588261df09800ccaf3"),false,false,false,ios,F7C9B634-D53E-4C13-B5D9-F20265D4F820,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.97.224.254,""2018-08-24T05:15:04.463Z"",""2018-08-24T05:15:04.463Z"",0,,,,,,,,,
ObjectId("5b7f94c78261df09800ccaf4"),false,false,false,ios,6E9B1B89-F4EC-443F-B3F6-74A190BC2974,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,183.182.87.238,""2018-08-24T05:16:55.362Z"",""2018-08-24T05:16:55.362Z"",0,,,,,,,,,
ObjectId("5b7f97658261df09800ccaf5"),false,false,false,ios,AFBAE687-EDAB-4CF9-BF79-DFA038CDB9F0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.97.224.254,""2018-08-24T05:28:05.307Z"",""2018-08-24T05:28:05.307Z"",0,,,,,,,,,
ObjectId("5b7f9ced8261df09800ccaf6"),false,false,false,ios,A09FD821-5EFA-4B6F-B5B2-A938B55750E9,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,183.182.87.238,""2018-08-24T05:51:41.628Z"",""2018-08-24T05:51:41.628Z"",0,,,,,,,,,
ObjectId("5b7fbb9c8261df09800ccaf7"),false,false,false,ios,0F3D2F3C-5A21-40AF-BF85-101297B179A6,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.237.200.244,""2018-08-24T08:02:36.195Z"",""2018-08-24T08:02:36.195Z"",0,,,,,,,,,
ObjectId("5b7fbd8d8261df09800ccaf8"),false,false,false,ios,5003249C-3361-4F0E-BE76-DF98379AADEE,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,189.73.87.231,""2018-08-24T08:10:53.538Z"",""2018-08-24T08:10:53.538Z"",0,,,,,,,,,
ObjectId("5b7fe3068261df09800ccaf9"),false,false,false,ios,D3D67C88-8302-4EDD-B0F2-7B834023E848,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,183.182.87.238,""2018-08-24T10:50:46.936Z"",""2018-08-24T10:50:46.936Z"",0,,,,,,,,,
ObjectId("5b802053a6329508895a36b3"),false,false,false,ios,B729E84A-19B2-4874-AFDF-950331021899,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,170.245.15.85,""2018-08-24T15:12:19.003Z"",""2018-08-24T15:12:19.003Z"",0,,,,,,,,,
ObjectId("5b8022e2e91fcb0899c37607"),false,false,false,ios,996848D9-8809-4109-8487-551C46340CCE,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.6.0,106.78.175.106,""2018-08-24T15:23:14.362Z"",""2018-08-24T15:23:14.363Z"",0,,,,,,,,,
ObjectId("5b8029a824f91f0909542aad"),false,false,false,ios,5947B80D-9698-4603-B85E-79F3343BA139,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,181.194.167.196,""2018-08-24T15:52:08.618Z"",""2018-08-24T15:52:08.618Z"",0,,,,,,,,,
ObjectId("5b802f67923a2d097d7bc26d"),false,false,false,ios,0F5A18E2-6F5D-42EF-BC62-EB10139061FF,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,200.233.226.205,""2018-08-24T16:16:39.264Z"",""2018-08-24T16:16:39.264Z"",0,,,,,,,,,
ObjectId("5b8037a9293eb109cf8a4bfb"),false,false,false,ios,9CA470E3-038F-4DE0-8081-A771A5FCF20A,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,183.83.246.108,""2018-08-24T16:51:53.223Z"",""2018-08-24T16:51:53.223Z"",0,,,,,,,,,
ObjectId("5b8039d52ae6be0a59ac627a"),false,false,false,web,undefined--fm29a21ljl88t2l2,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.209.8.197,""2018-08-24T17:01:09.594Z"",""2018-08-24T17:01:09.594Z"",0,,,myvizon@gmail.com,Erik,Olbright,,,,54.6
ObjectId("5b803b692ae6be0a59ac627b"),false,false,false,ios,3F5C7FB7-6134-4136-B0A3-C92C289CABED,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,88.240.118.80,""2018-08-24T17:07:53.045Z"",""2018-08-24T17:07:53.045Z"",0,,,,,,,,,
ObjectId("5b803baef457520aabffcb4c"),false,false,false,ios,CF4A596D-63FA-4BAD-A129-BDDC677D21F5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,71.75.40.86,""2018-08-24T17:09:02.607Z"",""2018-08-24T17:09:02.607Z"",0,,,,,,,,,
ObjectId("5b803c3c5d2f750ac3ebc9af"),false,false,false,web,undefined--fm29a24jjl8969fb,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,71.75.40.86,""2018-08-24T17:11:24.985Z"",""2018-08-24T17:11:24.985Z"",0,,,mdalleinne@icloud.com,Matthew ,dalleinne ,cf74e0ffab5406f6aeb291947b440bfe,Chevy Malibu ,b26e1158c2b70002e89cb35724c6c4fd,
ObjectId("5b8051f65d2f750ac3ebc9b0"),false,false,false,ios,9C373810-54CF-4FFB-9625-13C999F9BBC5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,173.32.243.66,""2018-08-24T18:44:06.423Z"",""2018-08-24T18:44:06.423Z"",0,,,,,,,,,
ObjectId("5b80603df010160b9caa4da0"),false,false,false,ios,F97374C9-ACB6-45A3-AE9D-0BE2A9E5FECC,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,99.203.11.195,""2018-08-24T19:45:01.062Z"",""2018-08-24T19:45:01.062Z"",0,,,,,,,,,
ObjectId("5b80694636a5020c40f9b850"),false,false,false,ios,649D088C-705D-4FF5-81DF-F957E8AFDF4E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,94.192.175.57,""2018-08-24T20:23:34.343Z"",""2018-08-24T20:23:34.343Z"",0,,,,,,,,,
ObjectId("5b80719032cb290c9d941d12"),false,false,false,ios,B583BFBC-C34F-4CAE-A823-0D991B45663F,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,37.236.230.125,""2018-08-24T20:58:56.590Z"",""2018-08-24T20:58:56.591Z"",0,,,,,,,,,
ObjectId("5b8088ce22b47e0d63a56e2c"),false,false,false,ios,01067923-FBF0-4386-A39E-9FA236ADCE2E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,191.39.95.215,""2018-08-24T22:38:06.795Z"",""2018-08-24T22:38:06.795Z"",0,,,,,,,,,
ObjectId("5b808abdc00a580e9de0720b"),false,false,false,ios,1C9B7873-8820-4A88-9FED-880DB06082EA,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,186.96.87.253,""2018-08-24T22:46:21.283Z"",""2018-08-24T22:46:21.283Z"",0,,,,,,,,,
ObjectId("5b808fec6f8c400ebe7ca208"),false,false,false,ios,8A7599F7-5B16-42F9-BB69-09F59EB13E9C,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,175.107.216.7,""2018-08-24T23:08:28.070Z"",""2018-08-24T23:08:28.070Z"",0,,,,,,,,,
ObjectId("5b80ad5ce3ca530fa50bd498"),false,false,false,ios,FCE32416-4694-461F-B161-85B451AD03E5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,181.194.27.32,""2018-08-25T01:14:04.239Z"",""2018-08-25T01:14:04.239Z"",0,,,,,,,,,
ObjectId("5b80d69897ebfa1142dfbbd8"),false,false,false,ios,1A243A7B-A77F-42A8-8F2C-5EEC796B4483,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,223.186.34.159,""2018-08-25T04:10:00.781Z"",""2018-08-25T04:10:00.781Z"",0,,,,,,,,,
ObjectId("5b80f0a6b71aa811f8595009"),false,false,false,ios,28B5E0AD-223E-4245-A44A-447F4E35FFB3,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,116.240.58.219,""2018-08-25T06:01:10.706Z"",""2018-08-25T06:01:10.706Z"",0,,,,,,,,,
ObjectId("5b80f1855595b512c7ec808e"),false,false,false,ios,123031A2-E553-40FC-A906-E479623390AF,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,172.58.141.162,""2018-08-25T06:04:53.436Z"",""2018-08-25T06:04:53.436Z"",0,,,,,,,,,
ObjectId("5b80f210fa50ee12dfc26085"),false,false,false,web,undefined--fm29a3q7jl90vxk5,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,172.58.141.162,""2018-08-25T06:07:12.295Z"",""2018-08-25T06:07:12.295Z"",0,,,harunhussein620@gmail.com,Harun,Hussein,,,,
ObjectId("5b80fa4f50fdd7130669266e"),false,false,false,ios,391FD56A-3C12-4217-847E-8F848DF821A1,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,106.192.243.6,""2018-08-25T06:42:23.601Z"",""2018-08-25T06:42:23.601Z"",0,,,,,,,,,
ObjectId("5b80fba5d4b25530d77d240a"),false,false,false,ios,4777AF21-0C4C-41F1-A413-F72F64291FC0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,162.0.18.172,""2018-08-25T06:48:05.284Z"",""2018-08-25T06:48:05.284Z"",0,,,,,,,,,
ObjectId("5b811a0ad4b25530d77d240b"),false,false,false,ios,3FAA817D-A33A-4CE2-B7FA-0347BD98C867,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,49.33.133.66,""2018-08-25T08:57:46.618Z"",""2018-08-25T08:57:46.618Z"",0,,,,,,,,,
ObjectId("5b8120422438703383fe05fc"),false,false,false,ios,EF349A51-5EEB-4D03-99FB-74895709BDF5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,189.6.19.200,""2018-08-25T09:24:18.450Z"",""2018-08-25T09:24:18.450Z"",0,,,,,,,,,
ObjectId("5b8124f4ac2e4e33a8ea0401"),false,false,false,ios,58C83B87-BA41-4AAF-AEE7-9D849F7F5094,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,49.33.133.66,""2018-08-25T09:44:20.988Z"",""2018-08-25T09:44:20.988Z"",0,,,,,,,,,
ObjectId("5b8125cd54a56333e264b8d7"),false,false,false,web,undefined--fm29aa8yjl98rtkm,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,49.33.133.66,""2018-08-25T09:47:57.433Z"",""2018-08-25T09:47:57.433Z"",0,,,akshayvaidya2018@gmail.com,akshay ,vaidya,,,,
ObjectId("5b813a513700da34891a014c"),false,false,false,ios,D43E42F9-D8BA-46D3-B2AD-CF7EEEAC6A6D,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,187.70.226.55,""2018-08-25T11:15:29.655Z"",""2018-08-25T11:15:29.656Z"",0,,,,,,,,,
ObjectId("5b8152870e02ad356ba26f0c"),false,false,false,ios,A60D76D9-01D3-406E-A773-1CF26C8426CB,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,42.106.216.72,""2018-08-25T12:58:47.385Z"",""2018-08-25T12:58:47.386Z"",0,,,,,,,,,
ObjectId("5b8158a7190719378172150e"),false,false,false,ios,8D250644-A11A-4C89-8C6C-6FF797D23CD1,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,157.38.239.120,""2018-08-25T13:24:55.670Z"",""2018-08-25T13:24:55.671Z"",0,,,,,,,,,
ObjectId("5b81622fa5436237f2b8a281"),false,false,false,ios,4FFB1F64-4670-4356-9BB8-1A4D8A628D02,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,203.192.215.109,""2018-08-25T14:05:35.379Z"",""2018-08-25T14:05:35.379Z"",0,,,,,,,,,
ObjectId("5b816e2e4dc2a838872e881f"),false,false,false,ios,F3388EB2-44C0-4673-905C-7FDF961B3832,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.6.0,189.215.146.242,""2018-08-25T14:56:46.602Z"",""2018-08-25T14:56:46.602Z"",0,,,,,,,,,
ObjectId("5b817c925b6c473970e51d8b"),false,false,false,ios,87859213-844B-4FC3-8DB3-C874A916E3AE,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,138.99.132.28,""2018-08-25T15:58:10.542Z"",""2018-08-25T15:58:10.542Z"",0,,,,,,,,,
ObjectId("5b81a73537df3a39d93526a2"),false,false,false,ios,417F3A8A-BAB5-49ED-BC3D-5F710531C559,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,187.237.231.28,""2018-08-25T19:00:05.991Z"",""2018-08-25T19:00:05.991Z"",0,,,,,,,,,
ObjectId("5b81aa68b9c5423b7b00a4ff"),false,false,false,ios,6BE9A578-E85F-48F8-83D3-00B1843601AF,VizonMaps/1.1 CFNetwork/893.14.2 Darwin/17.3.0,49.33.242.142,""2018-08-25T19:13:44.829Z"",""2018-08-25T19:13:44.830Z"",0,,,,,,,,,
ObjectId("5b81fd21677a933bc71653fe"),false,false,false,ios,B0279A71-D960-471A-8484-182D155C9210,VizonMaps/1.1 CFNetwork/974.2.1 Darwin/18.0.0,65.131.30.23,""2018-08-26T01:06:41.576Z"",""2018-08-26T01:06:41.576Z"",0,,,,,,,,,
ObjectId("5b8217850feb48408cb00297"),false,false,false,ios,BCB264AD-B49A-4F1A-A878-BA96F7001EFD,VizonMaps/1.1 CFNetwork/808.1.4 Darwin/16.1.0,190.100.37.15,""2018-08-26T02:59:17.847Z"",""2018-08-26T02:59:17.847Z"",0,,,,,,,,,
ObjectId("5b821cb50feb48408cb00298"),false,false,false,ios,9D2D7B65-2F5E-40CA-8D9A-954D55652ABD,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.209.2.137,""2018-08-26T03:21:25.576Z"",""2018-08-26T03:21:25.576Z"",0,,,,,,,,,
ObjectId("5b8228ee9f924e421f1985d5"),false,false,false,ios,7458E5D8-1A65-400A-A4DA-F99C4DAA6E06,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,99.203.29.24,""2018-08-26T04:13:34.650Z"",""2018-08-26T04:13:34.650Z"",0,,,,,,,,,
ObjectId("5b826d80ec9f2f42d59f21c3"),false,false,false,ios,358C3EFA-E131-4D4B-BF16-B88181D8FB20,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,39.60.204.171,""2018-08-26T09:06:08.388Z"",""2018-08-26T09:06:08.388Z"",0,,,,,,,,,
ObjectId("5b82719b640ed54601f4000d"),false,false,false,ios,F098C7FE-AE7A-4A2C-B165-A62ED0064D9D,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.62.47.192,""2018-08-26T09:23:39.276Z"",""2018-08-26T09:23:39.276Z"",0,,,,,,,,,
ObjectId("5b827565640ed54601f4000e"),false,false,false,ios,B2E6E335-38FB-4365-A64F-A05C390BBBA8,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.62.47.192,""2018-08-26T09:39:49.177Z"",""2018-08-26T09:39:49.177Z"",0,,,,,,,,,
ObjectId("5b8276281f8169463a6d390b"),false,false,false,ios,761241CF-3A5C-4307-816E-4E1CE927C30C,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.118.216.159,""2018-08-26T09:43:04.891Z"",""2018-08-26T09:43:04.891Z"",0,,,,,,,,,
ObjectId("5b827e7c097c76468f71b170"),false,false,false,ios,001CC9CE-774E-4A64-9EBE-FD57FC5CFCF5,VizonMaps/1.1 CFNetwork/893.14.2 Darwin/17.3.0,49.32.75.109,""2018-08-26T10:18:36.465Z"",""2018-08-26T10:18:36.466Z"",0,,,,,,,,,
ObjectId("5b828090948619473b4a1257"),false,false,false,web,undefined--fm29ae2jjlapmhgb,VizonMaps/1.1 CFNetwork/893.14.2 Darwin/17.3.0,49.32.75.109,""2018-08-26T10:27:28.094Z"",""2018-08-26T10:27:28.094Z"",0,,,jeetujha2701@gmail.com,Gitesh,Jha,,swift dezir ,,
ObjectId("5b8299e8431114479b2252e8"),false,false,false,ios,55331D9E-22B6-4EE7-BD08-E59C5EEC6ED4,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,119.42.156.25,""2018-08-26T12:15:36.929Z"",""2018-08-26T12:15:36.929Z"",0,,,,,,,,,
ObjectId("5b82ab924c65d548317e1311"),false,false,false,ios,A3A8E957-8CE6-4044-9BA8-1A3B4592D878,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,200.68.137.234,""2018-08-26T13:30:58.266Z"",""2018-08-26T13:30:58.267Z"",0,,,,,,,,,
ObjectId("5b82de6c7b2cfa48eee7fc72"),false,false,false,ios,8EB0B364-1A11-4239-AD47-83380ACD5761,VizonMaps/1.1 CFNetwork/962 Darwin/18.0.0,94.128.68.30,""2018-08-26T17:07:56.905Z"",""2018-08-26T17:07:56.905Z"",0,,,,,,,,,
ObjectId("5b83230c0ee1f74b07a9b48b"),false,false,false,ios,CE22BF95-4A78-4F97-A925-EA5EE2AB3695,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,189.191.196.150,""2018-08-26T22:00:44.497Z"",""2018-08-26T22:00:44.497Z"",0,,,,,,,,,
ObjectId("5b833a6add966c4d32dd6d56"),false,false,false,ios,0B6AE834-7313-4216-9D71-7AFE28999A1D,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.207.148.211,""2018-08-26T23:40:26.816Z"",""2018-08-26T23:40:26.816Z"",0,,,,,,,,,
ObjectId("5b833d4414af524e0dda7aad"),false,false,false,ios,35A4E149-703D-41B0-803C-680F9442B9BC,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.59.39.170,""2018-08-26T23:52:36.339Z"",""2018-08-26T23:52:36.339Z"",0,,,,,,,,,
ObjectId("5b8391d6d9a8145236f5bb33"),false,false,false,ios,0CC45B14-6084-4BCB-AAC3-1A5A8BE157A1,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,119.160.64.119,""2018-08-27T05:53:26.962Z"",""2018-08-27T05:53:26.962Z"",0,,,,,,,,,
ObjectId("5b83c5e946287a5417784b3f"),false,false,false,ios,D1418424-4D1A-479D-AF2C-AF8EE6570DE4,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.59.29.211,""2018-08-27T09:35:37.624Z"",""2018-08-27T09:35:37.624Z"",0,,,,,,,,,
ObjectId("5b83d0fac6ca655b91409695"),false,false,false,ios,D552043B-3F10-41F0-BB96-EE8FB86DCA1D,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,179.125.197.113,""2018-08-27T10:22:50.285Z"",""2018-08-27T10:22:50.285Z"",0,,,,,,,,,
ObjectId("5b83f8ddf8f8295dfdada682"),false,false,false,ios,1FBDBCD8-5DCE-4267-9CAE-2F973EA26FA6,VizonMaps/1.1 CFNetwork/974.2.1 Darwin/18.0.0,99.249.233.242,""2018-08-27T13:13:01.667Z"",""2018-08-27T13:13:01.667Z"",0,,,,,,,,,
ObjectId("5b840280106e1f6469f46fca"),false,false,false,ios,CD639397-947F-40D3-A7FB-1846758D80F3,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.203.8.131,""2018-08-27T13:54:08.834Z"",""2018-08-27T13:54:08.835Z"",0,,,,,,,,,
ObjectId("5b840b329bdc2566275d5098"),false,false,false,ios,664F5DAE-4729-4A6F-BB27-5037BA877FC0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,201.81.177.81,""2018-08-27T14:31:14.327Z"",""2018-08-27T14:31:14.327Z"",0,,,,,,,,,
ObjectId("5b840e430b426a68289411c1"),false,false,false,ios,04B85C41-A5B2-4409-8FE9-1886455134AA,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,203.101.182.91,""2018-08-27T14:44:19.608Z"",""2018-08-27T14:44:19.608Z"",0,,,,,,,,,
ObjectId("5b8412f4df548668f0f84434"),false,false,false,ios,17554742-80EF-46EF-A602-F70A78691601,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,176.54.27.86,""2018-08-27T15:04:20.690Z"",""2018-08-27T15:04:20.690Z"",0,,,,,,,,,
ObjectId("5b8422b10e99006cabe23131"),false,false,false,ios,92FFBC85-547E-40D3-8102-60B81CF5704B,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,186.9.35.254,""2018-08-27T16:11:29.076Z"",""2018-08-27T16:11:29.077Z"",0,,,,,,,,,
ObjectId("5b8428bf0e99006cabe23132"),false,false,false,ios,58B43862-25F7-433A-90E5-E67A27188CFD,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.176.120.17,""2018-08-27T16:37:19.144Z"",""2018-08-27T16:37:19.144Z"",0,,,,,,,,,
ObjectId("5b842eaff9a7796e8d0831b4"),false,false,false,ios,EDD01D75-A4E1-41CD-A47A-B90C7454AB0A,VizonMaps/1.1 CFNetwork/893.14.2 Darwin/17.3.0,223.189.2.43,""2018-08-27T17:02:39.655Z"",""2018-08-27T17:02:39.655Z"",0,,,,,,,,,
ObjectId("5b8431de6ad3f16fdfd8ae8d"),false,false,false,ios,10E6DC12-669C-46F2-9C96-3D5338A3F433,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,99.203.143.111,""2018-08-27T17:16:14.409Z"",""2018-08-27T17:16:14.409Z"",0,,,,,,,,,
ObjectId("5b8434bc18c70c7085916a58"),false,false,false,ios,6DB9C0B9-52D0-49D9-B3EE-CA69D82C5E46,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,170.51.34.134,""2018-08-27T17:28:28.535Z"",""2018-08-27T17:28:28.535Z"",0,,,,,,,,,
ObjectId("5b843a4818c70c7085916a59"),false,false,false,ios,9928B1A9-2343-420E-8024-B8C1215FEFB5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,189.202.34.163,""2018-08-27T17:52:08.085Z"",""2018-08-27T17:52:08.085Z"",0,,,,,,,,,
ObjectId("5b846bfbf1940573d70849c7"),false,false,false,ios,6EE87740-DE85-475D-9E04-57C04EFF0BD9,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,200.68.128.150,""2018-08-27T21:24:11.352Z"",""2018-08-27T21:24:11.353Z"",0,,,,,,,,,
ObjectId("5b84769417674d74777280f2"),false,false,false,ios,F688EF2C-716B-4667-80F3-9908A204A15C,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,177.237.13.180,""2018-08-27T22:09:24.784Z"",""2018-08-27T22:09:24.784Z"",0,,,,,,,,,
ObjectId("5b847aabef58f6749d129e31"),false,false,false,ios,DEBAA049-373C-49DA-A171-2280B18444E9,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,181.72.212.48,""2018-08-27T22:26:51.221Z"",""2018-08-27T22:26:51.221Z"",0,,,,,,,,,
ObjectId("5b84922ab1a81674fa559e0a"),false,false,false,ios,09420C99-653D-47ED-A086-32F513CDADF9,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,109.49.253.135,""2018-08-28T00:07:06.236Z"",""2018-08-28T00:07:06.236Z"",0,,,,,,,,,
